q2y,zpt,bin,A,A_err,B,B_err,C,C_err,chi2,ndf,redchi2,nanA,empty
4,28,(Q2_y_Bin_4)-(z_pT_Bin_28),28284.84304407003,243.24811788704937,-0.07204193773297507,0.012610645779344974,-0.034548550309756405,0.012186987739439492,35.12642559249511,20.0,1.7563212796247556,False,False
4,29,(Q2_y_Bin_4)-(z_pT_Bin_29),28299.536384363466,361.9982611779469,-0.1624862491586495,0.01878009759367992,-0.004481176489630057,0.003393150322641699,43.73447572593972,21.0,2.0825940821876054,False,False
4,31,(Q2_y_Bin_4)-(z_pT_Bin_31),48065.58342712397,451.0284574521793,0.004916401080045719,0.0031112998746113275,-0.027909946145184925,0.01992207775172176,29.54884917102595,21.0,1.4070880557631404,False,False
4,32,(Q2_y_Bin_4)-(z_pT_Bin_32),50071.43861826295,450.04051574101686,-0.012652214922972558,0.008909874433446274,-0.02954623033427986,0.011512255440876328,21.90230505057307,21.0,1.0429669071701462,False,False
4,33,(Q2_y_Bin_4)-(z_pT_Bin_33),54844.24371885579,486.4080853698433,-0.0269135951042947,0.011308270345752228,-0.08584205737595409,0.013045632188839425,20.8272193386207,19.0,1.0961694388747738,False,False
4,34,(Q2_y_Bin_4)-(z_pT_Bin_34),54441.970215267014,464.63301325113207,-0.09102563959151438,0.012542001383693303,-0.022637456871935052,0.016610787422721762,30.831609013404364,21.0,1.4681718577811602,False,False
5,1,(Q2_y_Bin_5)-(z_pT_Bin_1),12270.28006660123,211.9332726744433,-0.03429563795985041,0.0256932776816489,-0.003354350895697191,0.0024414745466544954,10.113966330182926,21.0,0.48161744429442505,False,False
5,2,(Q2_y_Bin_5)-(z_pT_Bin_2),11885.542142565839,286.78309008042197,-0.1437351763564202,0.040697455429655346,0.010219622511393661,0.006780030975804878,15.34646111369833,16.0,0.9591538196061457,False,False
5,3,(Q2_y_Bin_5)-(z_pT_Bin_3),12389.016503402823,195.47122748823858,-0.12395083722979146,0.0243067680700092,0.029999995756944536,0.013244776772134228,28.926905046887985,15.0,1.928460336459199,False,False
5,4,(Q2_y_Bin_5)-(z_pT_Bin_4),13609.346555520544,288.4372170202332,-0.16215911352868406,0.03668689770609469,0.031048867746008714,0.023261242240409742,18.64136502545448,15.0,1.2427576683636319,False,False
5,5,(Q2_y_Bin_5)-(z_pT_Bin_5),15315.060860721498,226.8914476801201,-0.18012560111181583,0.026322626645295513,-0.022331092857169603,0.02545165461684475,24.241989834011843,17.0,1.4259994020006967,False,False
5,6,(Q2_y_Bin_5)-(z_pT_Bin_6),16835.61150582628,174.7713559791082,-0.3928402273867679,0.015988426703275355,0.011879529581464493,0.0074872534580414955,23.19769735037324,21.0,1.104652254779678,False,False
