bin,A,A_err,B,B_err,C,C_err,chi2,ndf,redchi2,nanA,empty
(Q2_y_Bin_7)-(z_pT_Bin_13),15290.64272777296,97.8533698010433,-0.08575386616365807,0.009673856021571628,-0.013251995679153455,0.009176559140369071,25.682840556662732,21.0,1.2229924074601302,False,False
(Q2_y_Bin_7)-(z_pT_Bin_14),17152.896484548906,127.70164263418883,-0.11099588270557123,0.01200639564357163,-0.021568761317576523,0.008322296934658937,26.39854964457502,20.0,1.319927482228751,False,False
(Q2_y_Bin_7)-(z_pT_Bin_15),17925.204156371536,119.46876830008296,-0.17604560155637852,0.011147322339828639,-0.015449996965589678,0.0073023108824209195,26.682662766698858,19.0,1.4043506719315189,False,False
(Q2_y_Bin_7)-(z_pT_Bin_16),16833.9071614484,102.5049231179255,-0.2280268325307266,0.009585296121304501,-0.001784389823283284,0.0011044316271294212,16.956552628002687,21.0,0.8074548870477469,False,False
(Q2_y_Bin_7)-(z_pT_Bin_17),14472.307281847552,87.68759995399705,-0.2588999996552365,0.0006018967209787118,0.00900008003007038,0.004209522962457043,112.12364651100174,21.0,5.339221262428654,False,False
(Q2_y_Bin_7)-(z_pT_Bin_18),17343.650982298004,108.79257392721229,-0.035750008677000594,0.0021576812990707003,0.006505134364176252,0.0038614679577243446,29.664735156645097,21.0,1.412606436030719,False,False
(Q2_y_Bin_7)-(z_pT_Bin_19),17858.256531994903,104.66592557620243,-0.061054096397940974,0.009509329198043037,-0.009200000920937302,0.00396004477150258,35.92254896170904,21.0,1.7105975696051925,False,False
(Q2_y_Bin_7)-(z_pT_Bin_20),20647.612326448238,137.57599236481838,-0.08162640285809909,0.01113906881056588,-0.014000793156850362,0.027703842712288436,22.972990014699704,19.0,1.209104737615774,False,False
(Q2_y_Bin_7)-(z_pT_Bin_21),20790.684549071604,117.45707265197962,-0.14225343401072785,0.008816000262543741,-0.04259999991628168,0.022665045958809454,14.51655130345328,20.0,0.725827565172664,False,False
(Q2_y_Bin_7)-(z_pT_Bin_22),18347.078752463083,102.25722983911874,-0.21515667501424177,0.008236604737203598,-0.004650000162455634,0.009186090582535727,27.208395478504023,21.0,1.2956378799287631,False,False
(Q2_y_Bin_7)-(z_pT_Bin_23),13703.871283959032,96.94459607653971,-0.22664999940541267,0.0010370267271287426,-0.0015281337042059536,0.0021609307254588693,116.06791844905435,21.0,5.527043735669254,False,False
