q2y,zpt,bin,A,A_err,B,B_err,C,C_err,chi2,ndf,redchi2,nanA,empty
2,34,(Q2_y_Bin_2)-(z_pT_Bin_34),20541.838082648832,123.52764472816125,-0.19263635359664266,0.008635153953171826,0.017061513368971652,0.01129243659673437,38.55247898704279,21.0,1.8358323327163233,False,False
3,1,(Q2_y_Bin_3)-(z_pT_Bin_1),9876.702315193688,106.54988735792085,-0.08487039011579543,0.014375750991850858,-0.0031305887687599343,0.001760902741776703,31.394125749647532,21.0,1.4949583690308348,False,False
3,2,(Q2_y_Bin_3)-(z_pT_Bin_2),10609.578149072695,107.95954000411984,-0.15683125265289388,0.014749270621540425,0.019675806110138486,0.014721896567867945,37.248106706691786,21.0,1.773719366985323,False,False
3,3,(Q2_y_Bin_3)-(z_pT_Bin_3),10673.728574668712,118.94509544254652,-0.1760107019365965,0.018194827662001645,0.04708182261691419,0.014646214796051455,17.003187749984217,20.0,0.8501593874992108,False,False
3,4,(Q2_y_Bin_3)-(z_pT_Bin_4),10149.761440290946,125.37103284265504,-0.2687314237430705,0.02114418013832242,0.0399588112030213,0.015446186212670212,33.54359953496438,18.0,1.8635333074980212,False,False
3,5,(Q2_y_Bin_3)-(z_pT_Bin_5),7216.15214239884,100.88381803198172,-0.27022407819193817,0.023942197890591918,0.03340225387352069,0.024723384839105723,41.113978867611834,17.0,2.418469345153637,False,False
3,6,(Q2_y_Bin_3)-(z_pT_Bin_6),21719.263076508993,147.61212108559994,-0.033218146970386365,0.009140784657371295,0.01238474005290728,0.009287467580452211,26.93147024628233,21.0,1.2824509641086823,False,False
3,7,(Q2_y_Bin_3)-(z_pT_Bin_7),24744.593264602532,152.52968736794537,-0.07826162371273974,0.009526692852535691,0.022074841364338932,0.007888391070699174,30.687042032817402,21.0,1.4612877158484476,False,False
3,8,(Q2_y_Bin_3)-(z_pT_Bin_8),25329.255393486976,188.8742456635464,-0.13614122440751147,0.01227440177254277,-0.001614371977203731,0.0009514247297906915,22.322959693126187,20.0,1.1161479846563094,False,False
3,9,(Q2_y_Bin_3)-(z_pT_Bin_9),27645.196656670672,197.73009690151957,-0.14963165152466584,0.011805041860268845,0.03971285174768266,0.009835684995518068,33.65075913646979,19.0,1.7710925861299889,False,False
3,10,(Q2_y_Bin_3)-(z_pT_Bin_10),22023.405341240807,141.4421436036937,-0.2568584850384821,0.010550667172177841,0.014469334892149613,0.020252364148257356,38.860557542870716,19.0,2.0452925022563533,False,False
3,11,(Q2_y_Bin_3)-(z_pT_Bin_11),22955.35583092727,131.19745566618985,-0.37403347220600275,0.008788368795991874,0.06088350266861809,0.008608548577460372,52.76578615535424,21.0,2.512656483588297,False,False
3,12,(Q2_y_Bin_3)-(z_pT_Bin_12),23338.60075646296,130.39123306972942,-0.013157000006252747,0.0028561014247649036,0.015074204821405283,0.006831226772234791,31.644085576493893,21.0,1.5068612179282805,False,False
3,13,(Q2_y_Bin_3)-(z_pT_Bin_13),26574.858204064833,171.71351169350237,-0.07217014646645216,0.010106321076675983,0.00761539647580799,0.005122685580533385,36.29370018052838,20.0,1.814685009026419,False,False
3,14,(Q2_y_Bin_3)-(z_pT_Bin_14),27300.271413589846,215.14298130923453,-0.09391578494906248,0.012693238408084943,0.011911561505690926,0.008866836311392583,35.64857054141568,19.0,1.8762405548113517,False,False
3,15,(Q2_y_Bin_3)-(z_pT_Bin_15),27246.117324041155,160.73574329101757,-0.17800371094145684,0.009225947838813295,-0.010716332336415528,0.007991955864350742,33.35774205356711,20.0,1.6678871026783555,False,False
3,16,(Q2_y_Bin_3)-(z_pT_Bin_16),21268.072995290226,127.61902465709863,-0.22006467701547366,0.008950194190187846,-0.003812558063132661,0.002832718742560806,27.285449981144204,21.0,1.299307141959248,False,False
3,17,(Q2_y_Bin_3)-(z_pT_Bin_17),19878.93857226991,125.83004189647727,-0.3418550033952813,0.008927099248994291,0.04074889095442759,0.008769483354318756,19.436962983917006,21.0,0.9255696659008098,False,False
3,18,(Q2_y_Bin_3)-(z_pT_Bin_18),21601.17789248583,133.75954624893893,-0.10000000033840842,0.0011415370028710764,-0.00918119819205258,0.0153395082211408,54.02563698211284,21.0,2.5726493801006116,False,False
3,19,(Q2_y_Bin_3)-(z_pT_Bin_19),25351.519572104397,224.46181960105423,-0.07264865918414602,0.013948130707541702,0.0038866648841314154,0.002217912582654592,42.1749480582452,19.0,2.2197341083286948,False,False
3,20,(Q2_y_Bin_3)-(z_pT_Bin_20),25833.76673101143,166.57973506078633,-0.11159097771423437,0.009945416038959577,-0.03393013937564004,0.009500499271216723,30.34547896411517,19.0,1.5971304717955352,False,False
3,21,(Q2_y_Bin_3)-(z_pT_Bin_21),25566.29364102173,143.5808316989951,-0.16034516871869736,0.008406821235702175,-0.05160576729081943,0.009055523200900115,18.50076152219376,21.0,0.8809886439139886,False,False
3,22,(Q2_y_Bin_3)-(z_pT_Bin_22),18819.025656493217,122.14938186582367,-0.251114077243327,0.011921384613557975,0.011205655570823857,0.006231479731962104,44.03554291780041,21.0,2.096930615133353,False,False
3,23,(Q2_y_Bin_3)-(z_pT_Bin_23),16256.00131713153,182.44132532064214,-0.3289072797073864,0.015199365353710942,0.09423522824299353,0.012289428554358287,43.29644685844331,21.0,2.0617355646877766,False,False
3,24,(Q2_y_Bin_3)-(z_pT_Bin_24),39104.823034983776,256.13435955877503,-0.042280439410208114,0.009618091128280555,-0.008333697639334314,0.00560611131840328,36.76793697986368,21.0,1.7508541418982704,False,False
3,25,(Q2_y_Bin_3)-(z_pT_Bin_25),47288.27392206479,362.5999515807307,-0.04607801779154629,0.011582493133345598,-0.008322778085961997,0.0055543715912790914,32.67271778447808,19.0,1.7196167254988464,False,False
3,26,(Q2_y_Bin_3)-(z_pT_Bin_26),45747.28922318711,242.3100990874591,-0.08991557900838622,0.00798671521090711,-0.03506742535314526,0.008541935769478209,26.58103047768028,21.0,1.2657633560800132,False,False
3,27,(Q2_y_Bin_3)-(z_pT_Bin_27),42583.63704237259,216.40719547703338,-0.1385178494629648,0.007427616548127611,-0.022852983661646387,0.007245069239741125,37.15720732513665,21.0,1.7693908250065074,False,False
